County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total
Gilmer,Ellijay North,1810.0,0,2,0,0,2,1,1,1,0,3,158,330,100,1,589,2,1,2,0,5,7,14,1,0,22,1,2,1,0,4,2,6,2,0,10,8,19,7,0,34,0,1,0,0,1,4,7,1,0,12,0,7,1,0,8,6.0,7.0,9.0,0.0,22.0,107.0,197.0,69.0,0.0,373.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,8.0,6.0,67.0,45.0,0.0,118.0,1.0,0.0,0.0,0.0,1.0,1226.0
Gilmer,Yukon,1288.0,1,0,0,0,1,2,0,1,0,3,183,216,66,0,465,0,2,2,0,4,8,3,0,0,11,1,0,2,0,3,4,4,0,0,8,7,7,3,0,17,3,2,1,0,6,6,3,2,0,11,1,0,1,0,2,2.0,1.0,6.0,0.0,9.0,143.0,112.0,41.0,0.0,296.0,2.0,3.0,1.0,0.0,6.0,1.0,3.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,12.0,31.0,39.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,939.0
Gilmer,Big Creek,1479.0,1,0,1,0,2,0,0,2,0,2,218,247,78,0,543,2,0,1,0,3,4,8,1,0,13,0,0,0,0,0,1,6,1,0,8,3,5,7,0,15,0,0,2,0,2,6,4,2,0,12,2,3,1,0,6,4.0,9.0,7.0,0.0,20.0,132.0,131.0,65.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,42.0,78.0,0.0,141.0,1.0,2.0,1.0,0.0,4.0,1116.0
Gilmer,Ellijay Northeast,1851.0,2,0,1,0,3,0,0,1,0,1,138,422,120,0,680,1,0,1,0,2,0,16,2,0,18,0,0,0,0,0,2,7,0,0,9,2,12,12,0,26,0,1,2,0,3,2,6,1,0,9,0,3,1,0,4,0.0,18.0,17.0,0.0,35.0,96.0,216.0,66.0,0.0,378.0,0.0,6.0,2.0,0.0,8.0,2.0,2.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,80.0,84.0,0.0,172.0,2.0,1.0,0.0,0.0,3.0,1362.0
Jones,Gray,0.0,1,2,1,0,4,2,3,2,0,7,88,427,93,0,608,1,2,0,0,3,8,18,4,0,30,0,3,1,0,4,3,17,1,0,21,9,32,15,0,56,1,10,7,0,18,6,10,1,0,17,3,10,7,0,20,2.0,18.0,9.0,0.0,29.0,129.0,594.0,114.0,0.0,837.0,3.0,3.0,0.0,0.0,6.0,5.0,5.0,2.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,8.0,4.0,14.0,0.0,0.0,18.0,26.0,209.0,120.0,0.0,355.0,1.0,0.0,2.0,0.0,3.0,2058.0
Jones,Hawkins,0.0,2,5,1,0,8,2,4,3,0,9,85,191,50,0,326,2,3,0,0,5,5,3,3,0,11,2,2,0,0,4,6,10,1,0,17,30,85,50,0,165,11,33,18,0,62,6,8,0,0,14,6,15,17,0,38,10.0,29.0,15.0,0.0,54.0,131.0,272.0,66.0,0.0,469.0,3.0,13.0,4.0,0.0,20.0,2.0,6.0,1.0,0.0,9.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,7.0,4.0,11.0,0.0,0.0,15.0,127.0,471.0,374.0,0.0,972.0,4.0,10.0,8.0,0.0,22.0,2230.0
Jones,Ethridge,0.0,0,4,1,0,5,1,1,1,0,3,74,233,41,0,348,0,0,1,0,1,1,6,1,0,8,1,5,0,0,6,0,2,2,0,4,12,23,13,0,48,5,10,4,0,19,2,5,2,0,9,6,10,4,0,20,4.0,17.0,6.0,0.0,27.0,89.0,261.0,70.0,0.0,420.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,12.0,43.0,153.0,108.0,0.0,304.0,3.0,1.0,0.0,0.0,4.0,1248.0
Jones,Clinton,0.0,1,1,1,0,3,1,1,2,0,4,96,367,61,2,526,1,0,0,0,1,10,16,2,0,28,1,3,1,0,5,3,3,3,0,9,12,28,13,0,53,1,11,6,0,18,5,14,0,0,19,3,6,3,0,12,3.0,14.0,3.0,0.0,20.0,156.0,423.0,113.0,0.0,692.0,2.0,2.0,4.0,0.0,8.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,5.0,9.0,0.0,0.0,14.0,42.0,178.0,109.0,0.0,329.0,0.0,5.0,3.0,0.0,8.0,1757.0
Jones,Roberts,0.0,4,1,1,0,6,4,3,2,0,9,155,218,58,0,431,2,2,0,0,4,16,15,6,0,37,1,4,0,0,5,10,8,1,0,19,22,46,15,1,84,6,7,8,0,21,7,15,1,0,23,5,9,3,0,17,10.0,16.0,9.0,0.0,35.0,233.0,298.0,104.0,0.0,635.0,2.0,7.0,2.0,0.0,11.0,3.0,4.0,3.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,11.0,5.0,0.0,0.0,16.0,82.0,197.0,146.0,0.0,425.0,2.0,3.0,1.0,0.0,6.0,1799.0
Jones,Davidson,0.0,2,2,0,0,4,2,0,1,0,3,121,197,42,0,360,0,1,0,0,1,13,8,1,0,22,2,3,0,0,5,4,1,0,0,5,6,9,5,0,20,1,2,0,0,3,7,8,0,0,15,0,3,1,0,4,4.0,4.0,5.0,0.0,13.0,190.0,259.0,57.0,1.0,507.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,15.0,33.0,62.0,45.0,0.0,140.0,0.0,3.0,0.0,0.0,3.0,1132.0
Jones,Pope,0.0,0,1,1,0,2,2,3,0,0,5,99,204,45,0,348,1,1,1,0,3,5,4,0,0,9,4,2,1,0,7,6,7,0,0,13,12,26,12,0,50,9,7,1,0,17,4,4,1,0,9,2,6,4,0,12,3.0,8.0,7.0,0.0,18.0,179.0,281.0,54.0,1.0,515.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,7.0,1.0,0.0,11.0,85.0,137.0,98.0,1.0,321.0,1.0,3.0,1.0,0.0,5.0,1361.0
Jones,Barron,0.0,0,1,1,0,2,1,0,2,0,3,90,165,29,0,284,0,1,0,0,1,8,7,2,0,17,1,0,0,0,1,0,3,0,0,3,5,10,10,0,25,3,5,3,0,11,2,3,1,0,6,1,2,0,0,3,2.0,10.0,1.0,0.0,13.0,163.0,187.0,61.0,0.0,411.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,2.0,0.0,11.0,55.0,86.0,77.0,0.0,218.0,2.0,0.0,1.0,0.0,3.0,1022.0
Jones,Sanders,0.0,0,0,0,0,0,0,0,0,0,0,27,3,1,0,31,0,0,0,0,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1.0,2.0,0.0,0.0,3.0,58.0,10.0,7.0,0.0,75.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,145.0
Jones,Finney,0.0,1,1,1,0,3,1,2,0,0,3,204,274,68,1,547,2,1,1,0,4,7,12,2,0,21,1,0,1,0,2,11,6,2,0,19,9,17,17,0,43,7,5,3,0,15,4,5,3,0,12,5,7,5,0,17,7.0,11.0,5.0,0.0,23.0,322.0,386.0,128.0,0.0,836.0,3.0,6.0,0.0,0.0,9.0,6.0,4.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,12.0,0.0,0.0,20.0,69.0,192.0,147.0,0.0,408.0,0.0,2.0,4.0,0.0,6.0,2002.0
Pike,Concord,0.0,1,1,0,0,2,2,0,0,0,2,114,211,29,0,354,0,0,0,0,0,7,6,0,0,13,0,1,0,0,1,3,1,0,0,4,7,14,6,0,27,3,3,4,0,10,7,9,1,0,17,1,9,4,0,14,3.0,4.0,2.0,0.0,9.0,141.0,286.0,50.0,0.0,477.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,42.0,61.0,65.0,0.0,168.0,1.0,3.0,0.0,0.0,4.0,1118.0
Pike,Hollonville,0.0,1,0,3,0,4,0,2,0,0,2,127,299,38,0,464,0,2,0,0,2,4,9,1,0,14,0,0,0,0,0,2,7,1,0,10,6,6,3,0,15,0,0,0,0,0,9,7,0,0,16,0,0,0,0,0,1.0,6.0,3.0,0.0,10.0,190.0,451.0,88.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,12.0,13.0,33.0,37.0,0.0,83.0,0.0,1.0,0.0,0.0,1.0,1366.0
Pike,Meansville,0.0,0,0,0,0,0,2,0,0,0,2,89,234,25,0,348,1,0,0,0,1,11,10,2,0,23,2,0,1,0,3,2,8,0,0,10,5,4,0,0,9,0,1,0,0,1,5,5,0,0,10,0,0,0,0,0,1.0,2.0,1.0,0.0,4.0,153.0,281.0,51.0,0.0,485.0,2.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,11.0,25.0,45.0,21.0,0.0,91.0,0.0,1.0,0.0,0.0,1.0,1009.0
Pike,Molena,0.0,2,0,0,0,2,2,2,1,0,5,128,221,38,0,387,1,1,1,0,3,7,7,5,0,19,3,0,1,0,4,3,2,0,0,5,10,5,4,0,19,2,1,2,0,5,8,12,1,0,21,1,3,0,0,4,3.0,5.0,4.0,0.0,12.0,181.0,279.0,51.0,0.0,511.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,10.0,36.0,56.0,39.0,0.0,131.0,1.0,1.0,0.0,0.0,2.0,1155.0
Pike,Second District,0.0,1,2,0,0,3,0,3,0,0,3,138,473,69,0,680,1,1,1,0,3,9,20,1,0,30,0,2,0,0,2,5,8,1,0,14,6,10,3,0,19,1,3,0,0,4,6,18,1,0,25,1,1,1,0,3,3.0,11.0,2.0,0.0,16.0,196.0,671.0,128.0,0.0,995.0,1.0,4.0,1.0,0.0,6.0,1.0,5.0,1.0,0.0,7.0,2.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,8.0,14.0,0.0,0.0,22.0,30.0,88.0,68.0,0.0,186.0,0.0,1.0,0.0,0.0,1.0,2026.0
Pike,Lifsey Springs,0.0,1,0,2,0,3,0,1,0,0,1,98,185,36,0,319,0,0,0,0,0,3,6,1,0,10,0,1,0,0,1,1,6,0,0,7,2,3,4,0,9,1,3,3,0,7,2,9,0,0,11,0,1,0,0,1,3.0,2.0,0.0,0.0,5.0,96.0,259.0,49.0,0.0,404.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,16.0,34.0,37.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,876.0
Pike,Williamson,0.0,2,3,0,0,5,3,2,0,0,5,91,354,62,0,507,1,2,1,0,4,10,11,2,0,23,0,0,1,0,1,2,6,2,0,10,5,6,1,0,12,1,3,1,0,5,5,13,0,0,18,0,2,0,0,2,4.0,7.0,4.0,0.0,15.0,172.0,430.0,53.0,0.0,655.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,10.0,19.0,54.0,41.0,0.0,114.0,1.0,0.0,1.0,0.0,2.0,1399.0
Pike,Zebulon,0.0,0,3,1,0,4,0,3,1,0,4,64,365,44,0,473,2,2,4,0,8,6,14,1,0,21,3,2,0,0,5,2,14,0,0,16,4,16,10,0,30,2,4,1,0,7,6,13,0,0,19,2,9,4,0,15,3.0,6.0,6.0,0.0,15.0,126.0,494.0,89.0,0.0,709.0,1.0,7.0,0.0,0.0,8.0,5.0,6.0,1.0,0.0,12.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,5.0,4.0,9.0,0.0,0.0,13.0,19.0,133.0,106.0,0.0,258.0,0.0,1.0,2.0,0.0,3.0,1627.0
Wayne,Odum,1260.0,0,1,0,0,1,1,1,0,0,2,119,225,37,0,381,0,0,1,0,1,5,5,6,0,16,0,1,0,0,1,4,2,0,0,6,1,11,6,0,18,0,0,0,0,0,5,14,0,0,19,0,4,1,0,5,5.0,1.0,5.0,0.0,11.0,151.0,232.0,39.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,16.0,2.0,0.0,29.0,8.0,20.0,19.0,0.0,47.0,0.0,0.0,3.0,0.0,3.0,966.0
Wayne,Madray Springs,1176.0,0,0,0,0,0,1,0,2,0,3,73,216,49,0,338,0,0,0,0,0,6,13,3,0,22,1,1,0,0,2,3,10,0,0,13,1,0,1,0,2,1,1,3,0,5,8,6,0,0,14,1,4,2,0,7,3.0,2.0,5.0,0.0,10.0,72.0,268.0,68.0,0.0,408.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,1.0,0.0,19.0,5.0,24.0,13.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,892.0
Wayne,Oglethorpe,1741.0,0,2,1,0,3,0,0,0,0,0,91,287,60,0,438,1,1,1,0,3,7,18,3,0,28,1,1,1,0,3,5,11,0,0,16,3,16,3,0,22,1,4,0,0,5,9,17,2,0,28,3,0,0,0,3,1.0,5.0,5.0,0.0,11.0,112.0,360.0,76.0,0.0,548.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,13.0,3.0,0.0,20.0,14.0,56.0,40.0,0.0,110.0,1.0,1.0,0.0,0.0,2.0,1246.0
Wayne,Screven,1849.0,2,0,0,0,2,0,1,0,0,1,175,224,50,1,450,0,2,0,0,2,9,15,2,0,26,1,3,0,0,4,5,4,1,0,10,5,13,12,0,30,3,4,3,0,10,15,14,0,0,29,2,1,4,0,7,7.0,5.0,0.0,0.0,12.0,229.0,307.0,63.0,0.0,599.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,2.0,1.0,36.0,34.0,53.0,29.0,0.0,116.0,1.0,2.0,1.0,0.0,4.0,1348.0
Wayne,Empire,1106.0,3,0,0,0,3,0,3,0,0,3,67,200,52,0,319,1,1,0,0,2,8,11,1,0,20,0,1,0,0,1,1,8,0,0,9,1,6,2,0,9,0,1,1,0,2,3,13,1,0,17,0,1,0,0,1,4.0,3.0,2.0,0.0,9.0,101.0,260.0,39.0,0.0,400.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,12.0,5.0,22.0,11.0,0.0,38.0,0.0,2.0,0.0,0.0,2.0,858.0
Wayne,Red Hill,1036.0,0,0,0,0,0,1,0,1,0,2,49,147,34,0,230,0,0,0,0,0,6,6,2,0,14,1,2,0,0,3,1,5,2,0,8,5,8,5,0,18,1,1,0,0,2,6,8,0,0,14,0,3,0,0,3,1.0,6.0,3.0,0.0,10.0,56.0,163.0,38.0,0.0,257.0,0.0,4.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,7.0,12.0,0.0,0.0,19.0,11.0,47.0,25.0,0.0,83.0,1.0,1.0,1.0,0.0,3.0,681.0
Wayne,Altamaha,2857.0,1,2,0,0,3,0,3,3,0,6,69,386,76,1,532,0,3,1,0,4,9,27,3,0,39,1,3,0,0,4,7,7,0,0,14,13,34,12,0,59,8,15,2,0,25,14,30,3,0,47,3,10,3,0,16,3.0,11.0,6.0,0.0,20.0,106.0,457.0,81.0,2.0,646.0,3.0,9.0,3.0,0.0,15.0,4.0,4.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,7.0,32.0,2.0,0.0,41.0,37.0,148.0,64.0,0.0,249.0,1.0,7.0,5.0,0.0,13.0,1746.0
Wayne,Gardi,1123.0,1,0,0,0,1,1,1,1,0,3,101,148,39,1,289,0,0,0,0,0,0,8,1,0,9,0,1,0,0,1,5,5,6,0,16,3,2,3,0,8,0,3,1,0,4,12,4,2,0,18,0,0,1,0,1,2.0,4.0,0.0,0.0,6.0,155.0,157.0,57.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,0.0,17.0,14.0,17.0,20.0,0.0,51.0,0.0,0.0,1.0,0.0,1.0,803.0
Wayne,VFW,1145.0,1,2,2,0,5,0,0,2,0,2,5,43,16,0,64,0,0,1,0,1,0,3,1,0,4,0,1,0,0,1,3,6,0,0,9,14,34,23,0,71,10,25,6,0,41,1,3,0,0,4,5,14,6,0,25,2.0,12.0,0.0,0.0,14.0,10.0,35.0,12.0,0.0,57.0,2.0,9.0,1.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,10.0,42.0,192.0,85.0,1.0,320.0,5.0,2.0,1.0,0.0,8.0,653.0
Wayne,Pine Street,1140.0,0,4,3,0,7,2,2,1,0,5,22,133,40,0,195,0,0,1,0,1,1,7,0,0,8,1,0,0,0,1,1,3,0,0,4,4,32,9,0,45,4,8,3,0,15,3,2,1,0,6,3,8,3,0,14,4.0,15.0,0.0,0.0,19.0,28.0,114.0,32.0,0.0,174.0,1.0,5.0,2.0,0.0,8.0,1.0,3.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,6.0,50.0,121.0,41.0,0.0,212.0,1.0,1.0,0.0,0.0,2.0,731.0
Wayne,Unity,1905.0,2,2,0,0,4,1,3,1,0,5,61,236,78,0,375,2,1,0,0,3,1,14,2,0,17,3,1,0,0,4,2,17,1,0,20,12,30,10,0,52,6,12,5,0,23,5,11,3,0,19,3,7,3,0,13,6.0,16.0,3.0,0.0,25.0,86.0,306.0,87.0,0.0,479.0,1.0,3.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,13.0,1.0,0.0,23.0,29.0,132.0,67.0,0.0,228.0,3.0,2.0,6.0,0.0,11.0,1315.0
Wayne,Rec Center,1766.0,1,1,0,0,2,2,0,2,0,4,91,249,64,0,404,3,0,3,0,6,5,13,4,0,22,1,0,0,0,1,5,12,4,0,21,3,30,11,0,44,1,12,1,0,14,5,17,1,0,23,2,8,5,0,15,2.0,17.0,5.0,0.0,24.0,89.0,287.0,56.0,0.0,432.0,2.0,3.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,10.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,30.0,1.0,0.0,33.0,18.0,100.0,45.0,0.0,163.0,1.0,3.0,1.0,0.0,5.0,1234.0
Fulton,01A,3694.0,0,9,2,0,11,1,2,5,0,8,9,52,20,3,84,5,4,7,0,16,2,2,0,0,4,0,4,1,0,5,1,7,1,0,9,17,94,48,7,166,6,34,8,1,49,0,3,1,0,4,12,42,10,0,64,6.0,83.0,26.0,0.0,115.0,31.0,85.0,34.0,0.0,150.0,1.0,24.0,2.0,1.0,28.0,5.0,12.0,6.0,0.0,23.0,3.0,4.0,2.0,1.0,10.0,0.0,5.0,5.0,0.0,10.0,2.0,5.0,3.0,0.0,10.0,105.0,1321.0,596.0,12.0,2034.0,0.0,7.0,4.0,0.0,11.0,2811.0
Fulton,01B,4327.0,0,2,3,0,5,2,6,1,0,9,18,44,29,1,92,1,6,3,0,10,1,2,3,0,6,2,4,3,0,9,2,4,3,0,9,26,87,32,2,147,10,14,9,1,34,2,3,1,0,6,7,28,9,0,44,10.0,60.0,27.0,0.0,97.0,43.0,107.0,33.0,0.0,183.0,3.0,12.0,3.0,0.0,18.0,12.0,11.0,8.0,0.0,31.0,2.0,8.0,0.0,0.0,10.0,2.0,7.0,3.0,0.0,12.0,4.0,3.0,0.0,0.0,7.0,173.0,1591.0,773.0,2.0,2539.0,3.0,6.0,7.0,0.0,16.0,3284.0
Fulton,01C,1908.0,3,2,0,0,5,0,0,1,0,1,6,3,4,0,13,1,1,5,0,7,0,0,0,0,0,2,0,1,0,3,0,3,0,0,3,29,59,20,0,108,9,19,2,0,30,1,0,0,0,1,10,24,5,0,39,11.0,14.0,3.0,0.0,28.0,3.0,10.0,3.0,0.0,16.0,8.0,4.0,0.0,0.0,12.0,0.0,4.0,1.0,0.0,5.0,2.0,4.0,1.0,0.0,7.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,114.0,244.0,128.0,0.0,486.0,4.0,3.0,0.0,0.0,7.0,776.0
